ScripCode,ScripId,BSE Exclusive,Status,GroupName,GSM,Unsolicited_SMS,Long_Term_Additional_Surveillance_Measure (Long Term ASM),Insolvency_Resolution_Process(IRP),Short_Term_Additional_Surveillance_Measure (Short Term ASM),Default,ICA,Pledge
532975,AISHWARYA,Y,A,Z,0,100,100,100,100,100,100,100
532974,BIRLAMONEY,N,A,B,100,100,100,100,100,100,100,100
532972,SANKHYAIN,Y,A,XT,100,100,100,0,100,100,100,100
532967,KIRIINDUS,N,A,A,100,100,100,100,100,100,100,100
532966,TWL,N,A,A,100,100,100,100,100,100,100,100
532960,DHANI,N,A,B,100,100,100,100,100,100,100,100
532959,AJRINFRA,N,A,B,100,100,100,100,100,100,100,100
532957,GOKAKTEX,Y,S,XT,4,100,100,100,100,100,100,100
532955,RECLTD,N,A,A,100,100,100,100,100,100,100,100
532953,VGUARD,N,A,A,100,100,100,100,100,100,100,100
532952,NAHARCAP,N,A,B,100,100,100,100,100,100,100,100
532951,GSS,N,A,B,100,100,1,100,100,100,100,100
532948,TULSI,N,S,Z,100,100,100,0,100,100,100,100
532947,IRB,N,A,A,100,100,1,100,100,100,100,100
532946,BANG,N,A,B,100,100,100,100,100,100,100,100
532945,SHRIRAMEPC,N,A,B,100,100,100,100,100,100,100,100
532944,ONMOBILE,N,A,B,100,100,1,100,100,100,100,100
532942,KNRCON,N,A,A,100,100,100,100,100,100,100,100
532941,CORDSCABLE,N,A,B,100,100,100,100,100,100,100,100
532940,JKIL,N,A,A,100,100,100,100,100,100,100,100
532939,RPOWER,N,A,A,100,100,4,100,100,100,100,100
532937,KUANTUM,N,A,B,100,100,100,100,100,100,100,100
532935,ARIES,N,A,B,100,100,100,100,100,100,100,100
532934,PPAP,N,A,B,100,100,100,100,100,100,100,100
532933,PORWAL,Y,A,X,100,100,100,100,100,100,100,100
532932,MANAKSIA,N,A,B,100,100,100,100,100,100,100,100
532931,BURNPUR,N,A,T,2,100,100,100,100,100,100,100
532930,BGRENERGY,N,A,B,100,100,100,100,100,100,100,100
532929,BRIGADE,N,A,A,100,100,100,100,100,100,100,100
532928,TRIL,N,A,B,100,100,100,100,100,100,100,100
532927,ECLERX,N,A,A,100,100,1,100,100,100,100,100
532926,JYOTHYLAB,N,A,A,100,100,100,100,100,100,100,100
532925,KAUSHALYA,N,A,B,100,100,1,100,100,100,100,100
532924,KOLTEPATIL,N,A,A,100,100,100,100,100,100,100,100
532923,RGL,N,A,B,100,100,1,100,100,100,100,100
532922,EDELWEISS,N,A,A,100,100,100,100,100,100,100,100
532921,ADANIPORTS,N,A,A,100,100,100,100,100,100,100,100
532919,ACIASIA,Y,S,XT,6,100,100,100,100,100,100,100
532918,RATHIBAR,Y,A,X,100,100,100,100,100,100,100,100
532916,BVCL,N,A,T,100,100,100,100,100,100,100,100
532915,RELIGARE,N,A,A,100,100,100,100,100,100,100,100
532914,ARCOTECH,N,S,Z,100,100,100,100,100,100,100,100
532911,PARLEIND,Y,A,X,100,100,100,100,100,100,100,100
532908,SHARONBIO,N,S,Z,100,100,100,0,100,100,100,100
532907,IL&FSENGG,N,A,Z,100,100,100,100,100,100,100,100
532906,MAANALU,N,A,B,100,100,100,100,100,100,100,100
532905,SAAMYABIO,Y,S,Z,100,100,100,100,100,100,100,100
532904,SUPREMEINF,N,A,B,100,100,100,100,100,100,100,100
532902,CCCL,N,A,T,2,100,100,0,100,100,100,100
532900,PAISALO,N,A,A,100,100,100,100,100,100,100,100
532899,KSCL,N,A,A,100,100,100,100,100,100,100,100
532898,POWERGRID,N,A,A,100,100,100,100,100,100,100,100
532896,MAGNUM,N,A,B,100,100,100,100,100,100,100,100
532895,NAGREEKCAP,N,A,B,100,100,100,100,100,100,100,100
532894,INDOWIND,N,A,B,100,100,1,100,100,100,100,100
532893,VTMLTD,Y,A,X,100,100,100,100,100,100,100,100
532892,MOTILALOFS,N,A,A,100,100,100,100,100,100,100,100
532891,PURVA,N,A,B,100,100,1,100,100,100,100,100
532890,TAKE,N,A,A,100,100,100,100,100,100,100,100
532889,KPRMILL,N,A,A,100,100,1,100,100,100,100,100
532888,ASIANTILES,N,A,A,100,100,100,100,100,100,100,100
532887,NTL,N,A,B,0,100,100,0,100,100,100,100
532886,SELMCL,N,A,T,100,100,100,1,100,100,100,100
532885,CENTRALBK,N,A,A,100,100,100,100,100,100,100,100
532884,REFEX,N,A,B,100,100,100,100,100,100,100,100
532880,OMAXE,N,A,A,100,100,100,100,100,100,100,100
532879,SSLEL,Y,A,X,100,100,100,100,100,100,100,100
532878,ALPA,N,A,B,100,100,100,100,100,100,100,100
532877,SIMPLEX,N,S,Z,100,100,100,100,100,100,100,100
532875,ADSL,N,A,B,100,100,1,100,100,100,100,100
532874,SURYACHAKRA,Y,A,Z,0,100,100,0,100,100,100,100
532873,HDIL,N,A,Z,100,100,100,1,100,100,100,100
532872,SPARC,N,A,A,100,100,100,100,100,100,100,100
532871,CELESTIAL,N,S,Z,100,100,100,100,100,100,100,100
532870,ANKITMETAL,N,A,T,100,100,1,100,100,100,100,100
532869,TARMAT,N,A,B,100,100,100,100,100,100,100,100
532868,DLF,N,A,A,100,100,100,100,100,100,100,100
532867,V2RETAIL,N,A,T,100,100,100,100,100,100,100,100
532866,QUINTEGRA,N,S,T,0,100,100,100,100,100,100,100
532864,NELCAST,N,A,B,100,100,100,100,100,100,100,100
532859,HGS,N,A,T,100,100,4,100,100,100,100,100
532856,TIMETECHNO,N,A,A,100,100,100,100,100,100,100,100
532855,HARYNACAP,Y,A,X,100,100,100,100,100,100,100,100
532854,NITINFIRE,N,A,Z,0,100,100,0,100,100,100,100
532853,ASAHISONG,N,A,B,100,100,100,100,100,100,100,100
532852,MCDHOLDING,N,A,T,100,100,100,100,100,100,100,100
532851,INSECTICID,N,A,A,100,100,100,100,100,100,100,100
532850,MIC,N,S,T,100,100,100,0,100,100,100,100
532848,DELTACORP,N,A,A,100,100,100,100,100,100,100,100
532847,HILTON,N,A,B,100,100,1,100,100,100,100,100
532845,TGBHOTELS,N,A,B,100,100,1,100,100,100,100,100
532843,FORTIS,N,A,A,100,100,100,100,100,100,100,100
532842,SRHHYPOLTD,N,A,B,100,100,100,100,100,100,100,100
532841,SAHYADRI,Y,A,X,100,100,1,100,100,100,100,100
532839,DISHTV,N,A,T,100,100,100,100,100,100,100,100
532835,ICRA,N,A,A,100,100,100,100,100,100,100,100
532834,CAMLINFINE,N,A,A,100,100,100,100,100,100,100,100
532832,IBREALEST,N,A,A,100,100,1,100,100,100,100,100
532831,ABHISHEK,N,S,Z,100,100,100,100,100,100,100,100
532830,ASTRAL,N,A,A,100,100,100,100,100,100,100,100
532829,LEHAR,Y,A,X,100,100,100,100,100,100,100,100
532828,AMDIND,N,A,B,100,100,100,100,1,100,100,100
532827,PAGEIND,N,A,A,100,100,100,100,100,100,100,100
532826,RAJTV,N,A,B,100,100,100,100,100,100,100,100
532825,JAGJANANI,Y,S,XT,3,100,100,100,100,100,100,100
532823,EUROCERA,N,S,Z,100,100,100,0,100,100,100,100
532822,IDEA,N,A,A,100,100,100,100,100,100,100,100
532820,ELAND,Y,A,X,0,100,100,100,100,100,100,100
532819,MINDTREE,N,A,A,100,100,100,100,100,100,100,100
532817,ORIENTALTL,N,A,B,100,100,100,100,100,100,100,100
532815,SMSPHARMA,N,A,B,100,100,100,100,100,100,100,100
532814,INDIANB,N,A,A,100,100,100,100,100,100,100,100
532813,CANDC,N,A,Z,0,100,100,0,100,100,100,100
532812,TFL,N,A,T,100,100,100,100,100,100,100,100
532811,AHLUCONT,N,A,A,100,100,100,100,100,100,100,100
532810,PFC,N,A,A,100,100,100,100,100,100,100,100
532809,FSL,N,A,A,100,100,100,100,100,100,100,100
532808,PGIL,N,A,B,100,100,100,100,100,100,100,100
532807,CINELINE,N,A,B,100,100,1,100,100,100,100,100
532806,AICHAMP,Y,A,XT,100,100,100,100,100,100,100,100
532805,REDINGTON,N,A,A,100,100,100,100,100,100,100,100
532804,TIIL,N,A,B,100,100,100,100,100,100,100,100
532801,CTE,N,A,B,100,100,100,100,100,100,100,100
532800,TV18BRDCST,N,A,A,100,100,100,100,100,100,100,100
532799,HUBTOWN,N,A,B,100,100,1,100,100,100,100,100
532798,NETWORK18,N,A,A,100,100,100,100,100,100,100,100
532797,AUTOIND,N,A,B,100,100,100,100,100,100,100,100
532796,LUMAXTECH,N,A,B,100,100,100,100,100,100,100,100
532795,SITINET,N,A,T,100,100,100,100,100,100,100,100
532794,ZEEMEDIA,N,A,T,100,100,100,100,100,100,100,100
532790,TANLA,N,A,B,100,100,100,100,100,100,100,100
532785,RUCHIRA,N,A,B,100,100,100,100,100,100,100,100
532784,SOBHA,N,A,A,100,100,100,100,100,100,100,100
532783,DAAWAT,N,A,A,100,100,100,100,100,100,100,100
532782,SUTLEJTEX,N,A,B,100,100,100,100,100,100,100,100
532780,PARSVNATH,N,A,B,100,100,100,100,100,100,100,100
532779,TORNTPOWER,N,A,A,100,100,100,100,100,100,100,100
532777,NAUKRI,N,A,A,100,100,100,100,100,100,100,100
532776,SHIVAMAUTO,N,A,T,100,100,100,100,100,100,100,100
532775,GTLINFRA,N,A,B,100,100,2,100,100,100,100,100
532774,INSPIRISYS,N,A,B,100,100,100,100,1,100,100,100
532773,GLOBALVECT,N,A,B,100,100,100,100,100,100,100,100
532772,DCBBANK,N,A,A,100,100,100,100,100,100,100,100
532771,JHS,N,A,B,100,100,100,100,100,100,100,100
532768,FIEMIND,N,A,B,100,100,100,100,100,100,100,100
532767,GAYAPROJ,N,A,B,100,100,100,100,100,100,100,100
532766,RICHAIND,Y,A,Z,0,100,100,0,100,100,100,100
532764,GEECEE,N,A,B,100,100,100,100,100,100,100,100
532762,ACE,N,A,A,100,100,100,100,100,100,100,100
532761,HOVS,N,A,B,100,100,100,100,100,100,100,100
532760,DEEPENR,N,A,B,100,100,100,100,100,100,100,100
532759,ATLANTA,N,A,B,100,100,1,100,100,100,100,100
532757,VOLTAMP,N,A,A,100,100,100,100,100,100,100,100
532756,MAHINDCIE,N,A,A,100,100,100,100,100,100,100,100
532755,TECHM,N,A,A,100,100,100,100,100,100,100,100
532754,GMRINFRA,N,A,A,100,100,100,100,100,100,100,1
532751,EASUNREYRL,N,A,Z,0,100,100,0,100,100,100,100
532749,ALLCARGO,N,A,A,100,100,1,100,100,100,100,100
532748,PFOCUS,N,A,B,100,100,100,100,100,100,100,1
532746,UNITY,N,S,Z,100,100,100,0,100,100,100,100
532745,INDICAP,Y,A,X,100,100,100,100,100,100,100,100
532744,GTNTEX,N,A,B,100,100,1,100,100,100,100,100
532742,PAUSHAKLTD,Y,A,B,100,100,1,100,100,100,100,100
532741,KAMDHENU,N,A,B,100,100,100,100,100,100,100,100
532740,LOKESHMACH,N,A,B,100,100,100,100,100,100,100,100
532738,TANTIACONS,N,A,Z,100,100,100,0,100,100,100,100
532737,EMKAY,N,A,B,100,100,100,100,100,100,100,100
532735,RSYSTEMINT,N,A,A,100,100,100,100,100,100,100,100
532734,GPIL,N,A,A,100,100,3,100,100,100,100,100
532733,SUNTV,N,A,A,100,100,100,100,100,100,100,100
532732,KKCL,N,A,B,100,100,100,100,100,100,100,100
532731,ROHITFERRO,N,A,T,100,100,100,2,100,100,100,100
532730,SGL,N,A,B,100,100,100,100,100,100,100,100
532729,UTTAMSUGAR,N,A,B,100,100,1,100,100,100,100,100
532728,MALUPAPER,N,A,B,100,100,100,100,100,100,100,100
532726,GALLANTT,N,A,B,100,100,100,100,100,100,100,100
532725,SOLARINDS,N,A,A,100,100,100,100,100,100,100,100
532723,MPDL,Y,A,XT,100,100,100,100,100,100,100,100
532722,NITCO,N,A,B,100,100,100,100,100,100,100,100
532721,VISASTEEL,N,A,T,100,100,2,100,100,100,100,100
532720,M&MFIN,N,A,A,100,100,100,100,100,100,100,100
532719,BLKASHYAP,N,A,B,100,100,1,100,100,100,100,100
532718,PRATIBHA,N,S,Z,100,100,100,0,100,100,100,100
532717,INDOTECH,N,A,B,100,100,100,100,100,100,100,100
532716,GILLANDERS,N,A,B,100,100,1,100,100,100,100,100
532715,GITANJALI,N,S,Z,100,100,100,0,100,100,100,100
532714,KEC,N,A,A,100,100,100,100,100,100,100,100
532713,SAKUMA,N,A,B,100,100,100,100,1,100,100,100
532712,RCOM,N,A,B,100,100,100,0,100,100,100,100
532710,SADBHAV,N,A,A,100,100,100,100,100,100,100,100
532708,GVKPIL,N,S,Z,100,100,100,100,100,100,100,100
532707,DYNPRO,N,A,B,100,100,100,100,100,100,100,100
532706,INOXLEISUR,N,A,A,100,100,100,100,100,100,100,100
532705,JAGRAN,N,A,A,100,100,100,100,100,100,100,100
532702,GSPL,N,A,A,100,100,100,100,100,100,100,100
532701,CELLA,Y,A,Z,100,100,100,100,100,100,100,100
532700,ENIL,N,A,B,100,100,100,100,100,100,100,100
532699,ROHLTD,N,A,T,100,100,100,100,100,100,100,100
532698,NITINSPIN,N,A,B,100,100,3,100,100,100,100,100
532696,EDUCOMP,N,A,Z,0,100,100,0,100,100,100,100
532695,CELEBRITY,N,A,B,100,100,100,100,100,100,100,100
532694,BARTRONICS,N,A,Z,100,100,100,0,100,100,100,100
532693,PUNJLLOYD,N,A,Z,0,100,100,0,100,100,100,100
532692,RMCL,N,A,Z,0,100,100,0,100,100,100,100
532690,RAMSARUP,N,S,Z,100,100,100,0,100,100,100,100
532689,PVR,N,A,A,100,100,100,100,100,100,100,100
532687,REPRO,N,A,B,100,100,100,100,100,100,100,100
532686,KERNEX,N,A,T,100,100,100,100,100,100,100,100
532684,EKC,N,A,B,100,100,100,100,100,100,100,100
532683,AIAENG,N,A,A,100,100,100,100,100,100,100,100
532679,SORILINFRA,N,A,B,100,100,100,100,100,100,100,100
532678,BRFL,N,A,Z,100,100,100,100,100,100,100,100
532676,PBAINFRA,N,A,B,100,100,100,100,100,100,100,100
532674,BASML,N,A,B,100,100,100,100,100,100,100,100
532673,KMSUGAR,N,A,B,100,100,100,100,100,100,100,100
532670,RENUKA,N,A,B,100,100,100,100,100,100,100,100
532669,SBTL,Y,S,XT,100,100,100,0,100,100,100,100
532668,AURIONPRO,N,A,B,100,100,100,100,100,100,100,100
532667,SUZLON,N,A,A,100,100,1,100,100,100,100,100
532666,FCSSOFT,N,A,B,100,100,100,100,100,100,100,100
532665,RAJVIR,N,S,Z,0,100,100,0,100,100,100,100
532663,SASKEN,N,A,A,100,100,100,100,100,100,100,100
532662,HTMEDIA,N,A,B,100,100,100,100,100,100,100,100
532661,RML,N,A,B,100,100,100,100,100,100,100,100
532660,VIVIMEDLAB,N,A,B,100,100,100,100,100,100,100,100
532659,IDFC,N,A,A,100,100,100,100,100,100,100,100
532658,EON,N,S,Z,100,100,100,0,100,100,100,100
532657,FACORSTE,Y,S,Z,6,100,100,0,100,100,100,100
532656,FACORALL,Y,A,X,100,100,100,100,100,100,100,100
532654,MCLEODRUSS,N,A,B,100,100,100,100,100,100,100,100
532652,KTKBANK,N,A,A,100,100,100,100,100,100,100,100
532651,SPLIL,N,A,B,100,100,100,100,100,100,100,100
532650,MSPL,N,A,B,100,100,100,100,100,100,100,100
532649,NECLIFE,N,A,B,100,100,100,100,100,100,100,100
532648,YESBANK,N,A,A,100,100,100,100,100,100,100,100
532646,UNIPLY,N,S,Z,100,100,100,0,100,100,100,100
532645,BEEYU,Y,S,XT,4,100,100,100,100,100,100,100
532644,JKCEMENT,N,A,A,100,100,100,100,100,100,100,100
532642,JSWHL,N,A,A,100,100,100,100,100,100,100,100
532641,NDL,N,A,B,100,100,100,100,100,100,100,100
532640,CYBERMEDIA,N,A,B,0,100,100,100,100,100,100,100
532638,SHOPERSTOP,N,A,A,100,100,100,100,100,100,100,100
532637,MANGALAM,N,A,B,100,100,100,100,100,100,100,100
532636,IIFL,N,A,A,100,100,2,100,100,100,100,100
532633,ALLSEC,N,A,B,100,100,100,100,100,100,100,100
532630,GOKEX,N,A,B,100,100,100,100,100,100,100,100
532629,MBECL,N,A,T,100,100,100,100,100,100,100,100
532628,3IINFOTECH,N,A,B,100,100,100,100,1,100,100,100
532627,JPPOWER,N,A,B,100,100,100,100,100,100,100,100
532626,PONDYOXIDE,Y,A,X,100,100,1,100,100,100,100,100
532624,JINDALPHOT,N,A,B,100,100,2,100,100,100,100,100
532623,NRINTER,Y,S,Z,100,100,100,100,100,100,100,100
532622,GDL,N,A,A,100,100,1,100,100,100,100,100
532621,MORARJEE,N,A,B,100,100,100,100,100,100,100,100
532617,JETAIRWAYS,N,A,Z,100,100,100,0,100,100,100,100
532616,XCHANGING,N,A,B,100,100,100,100,100,100,100,100
532614,IMPEXFERRO,N,S,T,3,100,100,100,100,100,100,100
532613,VIPCLOTHNG,N,A,B,100,100,100,100,100,100,100,100
532612,INDOCO,N,A,A,100,100,100,100,100,100,100,100
532610,DWARKESH,N,A,A,100,100,100,100,100,100,100,100
532609,BHARATIDIL,N,S,Z,100,100,100,0,100,100,100,100
532605,JBMA,N,A,B,100,100,100,100,100,100,100,100
532604,SALSTEEL,N,A,B,100,100,100,100,100,100,100,100
532555,NTPC,N,A,A,100,100,100,100,100,100,100,100
532553,WELENT,N,A,A,100,100,100,100,100,100,100,100
532548,CENTURYPLY,N,A,A,100,100,100,100,100,100,100,100
532543,GULFPETRO,N,A,B,100,100,100,100,100,100,100,100
532541,COFORGE,N,A,A,100,100,100,100,100,100,100,100
532540,TCS,N,A,A,100,100,100,100,100,100,100,100
532539,MINDAIND,N,A,A,100,100,100,100,100,100,100,100
532538,ULTRACEMCO,N,A,A,100,100,100,100,100,100,100,100
532532,JPASSOCIAT,N,A,A,100,100,100,100,100,100,100,100
532531,STAR,N,A,A,100,100,100,100,100,100,100,100
532529,NDTV,N,A,B,100,100,1,100,100,100,100,100
532528,DATAMATICS,N,A,B,100,100,100,100,100,100,100,100
532527,RKFORGE,N,A,A,100,100,100,100,100,100,100,100
532525,MAHABANK,N,A,A,100,100,100,100,100,100,100,100
532524,PTC,N,A,A,100,100,100,100,100,100,100,100
532523,BIOCON,N,A,A,100,100,100,100,100,100,100,100
532522,PETRONET,N,A,A,100,100,100,100,100,100,100,100
532521,PALRED,N,A,B,100,100,100,100,100,100,100,100
532515,TVTODAY,N,A,A,100,100,100,100,100,100,100,100
532514,IGL,N,A,A,100,100,100,100,100,100,100,100
532513,TVSELECT,N,A,B,100,100,100,100,100,100,100,100
532509,SUPRAJIT,N,A,A,100,100,100,100,100,100,100,100
532508,JSL,N,A,A,100,100,100,100,100,100,100,1
532507,BAGFILMS,N,A,T,100,100,100,100,100,100,100,100
532505,UCOBANK,N,A,A,100,100,100,100,100,100,100,100
532504,NAVINFLUOR,N,A,A,100,100,100,100,100,100,100,100
532503,RAJPALAYAM,Y,A,X,100,100,100,100,100,100,100,100
532500,MARUTI,N,A,A,100,100,100,100,100,100,100,100
532498,SHRIRAMCIT,N,A,A,100,100,100,100,100,100,100,100
532497,RADICO,N,A,A,100,100,100,100,100,100,100,100
532493,ASTRAMICRO,N,A,A,100,100,100,100,100,100,100,100
532488,DIVISLAB,N,A,A,100,100,100,100,100,100,100,100
532486,POKARNA,N,A,B,100,100,1,100,100,100,100,100
532485,BLIL,Y,A,B,100,100,100,100,100,100,100,100
532483,CANBK,N,A,A,100,100,100,100,100,100,100,100
532482,GRANULES,N,A,A,100,100,100,100,100,100,100,100
532481,NOIDATOLL,N,A,B,100,100,1,100,100,100,100,100
532479,ISMTLTD,N,A,B,100,100,100,100,100,100,100,100
532478,UBL,N,A,A,100,100,100,100,100,100,100,100
532477,UNIONBANK,N,A,A,100,100,100,100,100,100,100,100
532475,APTECHT,N,A,A,100,100,1,100,100,100,100,100
532470,MPFSL,Y,S,XT,3,100,100,100,100,100,100,100
532468,KAMAHOLD,Y,A,A,100,100,100,100,100,100,100,100
532467,HAZOOR,Y,A,X,1,100,100,100,100,100,100,100
532466,OFSS,N,A,A,100,100,100,100,100,100,100,100
532461,PNB,N,A,A,100,100,100,100,100,100,100,100
532460,PONNIERODE,N,A,B,100,100,100,100,100,100,100,100
532459,FAZE3AUTO,Y,A,X,100,100,100,100,100,100,100,100
532457,GULPOLY,N,A,B,100,100,4,100,100,100,100,100
532456,COMPUAGE,N,A,B,100,100,100,100,100,100,100,100
532455,SHALIWIR,Y,A,XT,100,100,100,100,100,100,100,100
532454,BHARTIARTL,N,A,A,100,100,100,100,100,100,100,100
532444,TSPIRITUAL,Y,A,XT,1,100,100,100,100,100,100,100
532443,CERA,N,A,A,100,100,100,100,100,100,100,100
532442,MWTEXX,Y,S,Z,100,100,100,100,100,100,100,100
532441,RAINBOWDQ,Y,A,XT,0,100,100,0,100,100,100,100
532440,MPSLTD,N,A,B,100,100,100,100,100,100,100,100
532439,OLECTRA,N,A,T,100,100,100,100,100,100,100,100
532435,SANINFRA,Y,A,X,100,100,100,100,100,100,100,100
532432,UNITDSPR,N,A,B,100,100,100,100,100,100,100,100
532430,BFUTILITIE,N,A,A,100,100,100,100,100,100,100,100
532425,GENUSPRIME,Y,A,X,100,100,1,100,100,100,100,100
532424,GODREJCP,N,A,A,100,100,100,100,100,100,100,100
532419,SMARTLINK,N,A,B,100,100,100,100,100,100,100,100
532416,NEXTMEDIA,N,A,B,0,100,100,100,100,100,100,100
532414,IKFTECH,Y,S,XT,6,100,100,100,100,100,100,100
532413,CEREBRAINT,N,A,B,100,100,100,100,100,100,100,100
532411,VISESHINFO,N,S,T,100,100,100,100,100,100,100,100
532410,TRANSCOR,Y,A,X,100,100,100,100,100,100,100,100
532408,MEGASOFT,N,A,B,100,100,100,100,100,100,100,100
532407,MOSCHIP,Y,A,X,100,100,100,100,100,100,100,100
532406,AVANTEL,Y,A,X,100,100,100,100,100,100,100,100
532404,7TEC,Y,A,X,100,100,100,100,100,100,100,100
532403,4THGEN,Y,A,XT,1,100,100,100,100,100,100,100
532402,USGTECH,Y,A,XT,100,100,100,100,100,100,100,100
532400,BSOFT,N,A,A,100,100,100,100,100,100,100,100
532398,UMESLTD,N,A,T,0,100,100,100,100,100,100,100
532397,KONNDOR,Y,A,X,100,100,100,100,100,100,100,100
532395,AXISCADES,N,A,B,100,100,100,100,100,100,100,100
532392,CREATIVEYE,N,A,T,100,100,100,100,100,100,100,100
532391,OPTOCIRCUI,N,A,Z,0,100,100,100,100,100,100,100
532390,TAJGVK,N,A,A,100,100,100,100,100,100,100,100
532389,VALECHAENG,N,S,Z,100,100,100,100,100,100,100,100
532388,IOB,N,A,A,100,100,100,100,100,100,100,100
532387,PNC,N,A,B,100,100,1,100,100,100,100,100
532386,CALSOFT,N,A,T,100,100,100,100,100,100,100,100
532384,TYCHE,Y,A,X,100,100,100,100,100,100,100,100
532382,BALAJITELE,N,A,A,100,100,100,100,100,100,100,100
532380,BABA,Y,A,X,100,100,100,100,100,100,100,100
532379,FIRSTOBJ,Y,A,X,100,100,1,100,100,100,100,100
532378,UNIVARTS,Y,A,XT,2,100,100,100,100,100,100,100
532376,MRO-TEK,N,A,B,100,100,1,100,100,100,100,100
532375,TIPSINDLTD,N,A,T,100,100,4,100,100,100,100,100
532374,STLTECH,N,A,A,100,100,100,100,100,100,100,100
532373,WEPSOLN,Y,A,X,100,100,100,100,100,100,100,100
532372,VIRINCHI,Y,A,X,100,100,100,100,100,100,100,100
532371,TTML,N,A,B,100,100,100,100,1,100,100,100
532370,RAMCOSYS,N,A,A,100,100,100,100,100,100,100,100
532369,RAMCOIND,N,A,A,100,100,100,100,100,100,100,100
532368,BCG,N,A,B,100,100,1,100,100,100,100,100
532366,PNBGILTS,N,A,B,100,100,100,100,100,100,100,100
532365,DSSL,N,A,B,100,100,100,100,100,100,100,100
532364,CYBERSC,Y,S,Z,6,100,100,100,100,100,100,100
532362,NAGPI,Y,A,X,100,100,100,100,100,100,100,100
532359,HITKITGLO,Y,S,XT,3,100,100,100,100,100,100,100
532357,MUKTAARTS,N,A,B,100,100,1,100,100,100,100,100
532356,TRIVENI,N,A,A,100,100,100,100,100,100,100,100
532355,PICTUREHS,Y,S,XT,3,100,100,100,100,100,100,100
532354,VIRGOGLOB,Y,S,Z,100,100,100,100,100,100,100,100
532351,AKSHOPTFBR,N,A,B,100,100,100,100,100,100,100,100
532350,PADMALAYAT,Y,A,Z,100,100,100,100,100,100,100,100
532349,TCI,N,A,A,100,100,100,100,1,100,100,100
532348,SUBEX,N,A,B,100,100,100,100,100,100,100,100
532345,GATI,N,A,A,100,100,100,100,100,100,100,100
532344,SOFTSOL,Y,A,X,100,100,100,100,100,100,100,100
532343,TVSMOTOR,N,A,A,100,100,100,100,100,100,100,100
532342,COMMEXTECH,Y,S,Z,100,100,100,100,100,100,100,100
532341,IZMO,N,A,B,100,100,100,100,100,100,100,100
532340,OMNIAX,Y,A,X,100,100,100,100,100,100,100,100
532339,COMPUSOFT,N,A,B,100,100,100,100,100,100,100,100
532336,BARONINF,Y,A,XT,2,100,100,100,100,100,100,100
532335,AMBICAAGAR,N,A,B,100,100,100,100,100,100,100,100
532334,HBESD,Y,A,XT,100,100,100,100,100,100,100,100
532333,HBPOR,Y,A,X,100,100,100,100,100,100,100,100
532332,CURATECH,N,S,Z,100,100,100,100,100,100,100,100
532331,AJANTPHARM,N,A,A,100,100,100,100,100,100,100,100
532330,BIOPAC,Y,S,XT,100,100,100,0,100,100,100,100
532329,DANLAW,Y,A,X,100,100,100,100,100,100,100,100
532326,INTENTECH,N,A,B,100,100,100,100,100,100,100,100
532324,CINEVISTA,N,A,B,100,100,100,100,100,100,100,100
532323,SHIVACEM,Y,A,X,100,100,1,100,100,100,100,100
532321,CADILAHC,N,A,A,100,100,100,100,100,100,100,100
532320,VAARAD,Y,A,XT,100,100,100,100,100,100,100,100
532316,SKUMAR,Y,S,Z,100,100,100,100,100,100,100,100
532315,TELESYS,Y,S,X,100,100,100,100,100,100,100,100
532313,MAHLIFE,N,A,A,100,100,1,100,100,100,100,100
532310,SHREERAMA,N,A,B,100,100,100,100,100,100,100,100
532309,GEPIL,N,A,A,100,100,100,100,100,100,100,100
532307,MELSTAR,N,A,Z,0,100,100,0,100,100,100,100
532305,INDSWFTLAB,N,A,B,100,100,100,100,1,100,100,100
532304,KJMCCORP,Y,A,XT,100,100,100,100,100,100,100,100
532303,INTEGHIT,Y,S,Z,100,100,100,100,100,100,100,100
532301,TATACOFFEE,N,A,A,100,100,100,100,100,100,100,100
532300,WOCKPHARMA,N,A,A,100,100,100,100,100,100,100,100
532296,GLENMARK,N,A,A,100,100,100,100,100,100,100,100
532290,BLBLIMITED,N,A,B,100,100,100,100,100,100,100,100
532286,JINDALSTEL,N,A,A,100,100,100,100,100,100,100,100
532285,GEOJITFSL,N,A,B,100,100,100,100,100,100,100,100
532284,TCFCFINQ,Y,A,X,100,100,100,100,100,100,100,100
532282,CASTEXTECH,N,S,T,100,100,100,0,100,100,100,100
532281,HCLTECH,N,A,A,100,100,100,100,100,100,100,100
532275,LANDMARC,Y,S,XT,100,100,100,100,100,100,100,100
532271,ORCHASP,Y,A,X,100,100,1,100,100,100,100,100
532268,ACCELYA,N,A,A,100,100,100,100,100,100,100,100
532262,TCIIND,Y,A,X,0,100,100,100,100,100,100,100
532259,APARINDS,N,A,A,100,100,100,100,100,100,100,100
532256,NSIL,N,A,B,100,100,100,100,100,100,100,100
